['86', '低俗小说', 'https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910902213.jpg', '导演:昆汀·塔伦蒂诺QuentinTarantino   主演:约翰·特拉沃尔塔JohnTra...1994 / 美国 / 剧情喜剧犯罪', '8.9', '870430人评价', '故事的高级讲法。']
['87', '摩登时代', 'https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2263408369.jpg', '导演:查理·卓别林CharlesChaplin   主演:查理·卓别林CharlesChaplin...1936 / 美国 / 剧情喜剧爱情', '9.3', '315707人评价', '大时代中的人生，小人物的悲喜。']
['88', '海豚湾', 'https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2559579779.jpg', '导演:路易·西霍尤斯LouiePsihoyos   主演:路易·西霍尤斯LouiePsihoyo...2009 / 美国 / 纪录片', '9.3', '365561人评价', '海豚的微笑，是世界上最高明的伪装。']
['89', '春光乍泄', 'https://img2.doubanio.com/view/photo/s_ratio_poster/public/p465939041.jpg', '导演:王家卫KarWaiWong   主演:张国荣LeslieCheung/梁朝伟TonyLeu...1997 / 中国香港日本韩国 / 剧情爱情同性', '9.0', '657947人评价', '爱情纠缠，男女一致。']
['90', '喜剧之王', 'https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2579932167.jpg', '导演:周星驰StephenChow/李力持Lik-ChiLee   主演:周星驰StephenCh...1999 / 中国香港 / 喜剧剧情爱情', '8.8', '1007728人评价', '我是一个演员。']
['91', '美国往事', 'https://img3.doubanio.com/view/photo/s_ratio_poster/public/p477229647.jpg', '导演:赛尔乔·莱翁内SergioLeone   主演:罗伯特·德尼罗RobertDeNiro...1984 / 美国意大利 / 犯罪剧情', '9.2', '428666人评价', '往事如烟，无处祭奠。']
['92', '致命ID', 'https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2558364386.jpg', '导演:詹姆斯·曼高德JamesMangold   主演:约翰·库萨克JohnCusack/雷...2003 / 美国 / 剧情悬疑惊悚', '8.9', '863501人评价', '最不可能的那个人永远是最可能的。']
['93', '杀人回忆', 'https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1633113220.jpg', '导演:奉俊昊Joon-hoBong   主演:宋康昊Kang-hoSong/金相庆Sang-kyun...2003 / 韩国 / 剧情动作犯罪悬疑惊悚', '8.9', '753397人评价', '关于连环杀人悬案的集体回忆。']
['94', '哈利·波特与密室', 'https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1082651990.jpg', '导演:ChrisColumbus   主演:丹尼尔·雷德克里夫DanielRadcliffe/艾玛...2002 / 英国美国 / 奇幻冒险', '8.9', '801843人评价', '魔法的密室之门已打开...']
['95', '红辣椒', 'https://img1.doubanio.com/view/photo/s_ratio_poster/public/p456825720.jpg', '导演:今敏SatoshiKon   主演:林原惠美MegumiHayashibara/江守彻Toru...2006 / 日本 / 动画悬疑科幻惊悚', '9.1', '495680人评价', '梦的勾结。']
['96', '加勒比海盗', 'https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1596085504.jpg', '导演:戈尔·维宾斯基GoreVerbinski   主演:约翰尼·德普JohnnyDepp/...2003 / 美国 / 动作冒险奇幻', '8.8', '894442人评价', '约翰尼·德普的独角戏。']
['97', '七宗罪', 'https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2219586434.jpg', '导演:大卫·芬奇DavidFincher   主演:摩根·弗里曼MorganFreeman/布...1995 / 美国 / 剧情犯罪悬疑惊悚', '8.8', '974997人评价', '警察抓小偷，老鼠玩死猫。']
['98', '一一', 'https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2567845803.jpg', '导演:杨德昌EdwardYang   主演:吴念真/李凯莉KellyLee/金燕玲Elai...2000 / 中国台湾日本 / 剧情爱情家庭', '9.1', '423000人评价', '我们都曾经是一一。']
['99', '狩猎', 'https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1546987967.jpg', '导演:托马斯·温特伯格ThomasVinterberg   主演:麦斯·米科尔森MadsMik...2012 / 丹麦瑞典 / 剧情', '9.1', '414206人评价', '人言可畏。']
['100', '唐伯虎点秋香', 'https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2357915564.jpg', '导演:李力持Lik-ChiLee   主演:周星驰StephenChow/巩俐LiGong/陈...1993 / 中国香港 / 喜剧爱情古装', '8.7', '1125644人评价', '华太师是黄霑，吴镇宇四大才子之一。']
['101', '7号房的礼物', 'https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1816276065.jpg', '导演:李焕庆Hwan-kyeongLee   主演:柳承龙Seung-yongRyoo/朴信惠Shi...2013 / 韩国 / 剧情喜剧家庭', '8.9', '578535人评价', '《我是山姆》的《美丽人生》。']
['102', '被嫌弃的松子的一生', 'https://img9.doubanio.com/view/photo/s_ratio_poster/public/p884763596.jpg', '导演:中岛哲也TetsuyaNakashima   主演:中谷美纪MikiNakatani/瑛太E...2006 / 日本 / 剧情歌舞', '8.9', '727025人评价', '以戏谑来戏谑戏谑。']
['103', '蝙蝠侠：黑暗骑士崛起', 'https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1706428744.jpg', '导演:克里斯托弗·诺兰ChristopherNolan   主演:克里斯蒂安·贝尔Christ...2012 / 美国英国 / 剧情动作科幻犯罪惊悚', '8.9', '752463人评价', '诺兰就是保证。']
['104', '甜蜜蜜', 'https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2223011274.jpg', '导演:陈可辛PeterChan   主演:黎明LeonLai/张曼玉MaggieCheung/...1996 / 中国香港 / 剧情爱情', '8.9', '593494人评价', '相逢只要一瞬间，等待却像是一辈子。']
['105', '爱在黎明破晓前', 'https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2555762374.jpg', '导演:理查德·林克莱特RichardLinklater   主演:伊桑·霍克EthanHawke...1995 / 美国奥地利瑞士 / 剧情爱情', '8.8', '717712人评价', '缘分是个连绵词，最美不过一瞬。']
['106', '请以你的名字呼唤我', 'https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2505525050.jpg', '导演:卢卡·瓜达尼诺LucaGuadagnino   主演:艾米·汉莫ArmieHammer/...2017 / 意大利法国巴西美国 / 剧情爱情同性', '8.8', '755076人评价', '沉醉在电影的情感和视听氛围中无法自拔。']
['107', '断背山', 'https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2604889017.jpg', '导演:李安AngLee   主演:希斯·莱杰HeathLedger/杰克·吉伦哈尔Jake...2005 / 美国加拿大 / 剧情爱情同性家庭', '8.8', '729676人评价', '每个人心中都有一座断背山。']
['108', '第六感', 'https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2220184425.jpg', '导演:M·奈特·沙马兰M.NightShyamalan   主演:布鲁斯·威利斯BruceWi...1999 / 美国 / 剧情悬疑惊悚', '8.9', '579933人评价', '深入内心的恐怖，出人意料的结局。']
['109', '入殓师', 'https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2707581855.jpg', '导演:泷田洋二郎YôjirôTakita   主演:本木雅弘MasahiroMotoki/...2008 / 日本 / 剧情', '8.9', '693921人评价', '死可能是一道门，逝去并不是终结，而是超越，走向下一程。']
['110', '剪刀手爱德华', 'https://img3.doubanio.com/view/photo/s_ratio_poster/public/p480956937.jpg', '导演:蒂姆·波顿TimBurton   主演:约翰尼·德普JohnnyDepp/薇诺娜·...1990 / 美国 / 剧情奇幻爱情', '8.7', '1064842人评价', '浪漫忧郁的成人童话。']
['111', '重庆森林', 'https://img2.doubanio.com/view/photo/s_ratio_poster/public/p792381411.jpg', '导演:王家卫KarWaiWong   主演:林青霞BrigitteLin/金城武TakeshiK...1994 / 中国香港 / 剧情爱情', '8.8', '846690人评价', '寂寞没有期限。']
['112', '超能陆战队', 'https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2224568669.jpg', '导演:唐·霍尔DonHall/克里斯·威廉姆斯ChrisWilliams   主演:斯科特...2014 / 美国 / 喜剧动作科幻动画冒险', '8.7', '1057900人评价', 'Balalala~~~']
['113', '勇敢的心', 'https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2004174709.jpg', '导演:梅尔·吉布森MelGibson   主演:梅尔·吉布森MelGibson/苏菲·玛...1995 / 美国 / 动作传记剧情历史战争', '8.9', '573116人评价', '史诗大片的典范。']
['114', '幽灵公主', 'https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1613191025.jpg', '导演:宫崎骏HayaoMiyazaki   主演:松田洋治YôjiMatsuda/石田百合...1997 / 日本 / 动画奇幻冒险', '8.9', '545997人评价', '人与自然的战争史诗。']
['115', '爱在日落黄昏时', 'https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2561542458.jpg', '导演:理查德·林克莱特RichardLinklater   主演:伊桑·霍克EthanHawke...2004 / 美国法国 / 剧情爱情', '8.9', '589311人评价', '九年后的重逢是世俗和责任的交叠，没了悸动和青涩，沧桑而温暖。']
['116', '寄生虫', 'https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2561439800.jpg', '导演:奉俊昊Joon-hoBong   主演:宋康昊Kang-hoSong/李善均Seon-gyun...2019 / 韩国 / 剧情', '8.8', '1428541人评价', '']
['117', '菊次郎的夏天', 'https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2620392435.jpg', '导演:北野武TakeshiKitano   主演:北野武TakeshiKitano/关口雄介Yus...1999 / 日本 / 剧情喜剧', '8.9', '619901人评价', '从没见过那么流氓的温柔，从没见过那么温柔的流氓。']
['118', '借东西的小人阿莉埃蒂', 'https://img9.doubanio.com/view/photo/s_ratio_poster/public/p617533616.jpg', '导演:米林宏昌HiromasaYonebayashi   主演:志田未来MiraiShida/神木...2010 / 日本 / 动画奇幻冒险', '8.9', '577751人评价', '曾经的那段美好会沉淀为一辈子的记忆。']
['119', '消失的爱人', 'https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2221768894.jpg', '导演:大卫·芬奇DavidFincher   主演:本·阿弗莱克BenAffleck/罗莎蒙...2014 / 美国 / 剧情犯罪悬疑惊悚', '8.7', '995491人评价', '年度最佳date movie。']
['120', '无人知晓', 'https://img3.doubanio.com/view/photo/s_ratio_poster/public/p661160053.jpg', '导演:是枝裕和HirokazuKoreeda   主演:柳乐优弥YûyaYagira/北浦爱...2004 / 日本 / 剧情', '9.1', '337277人评价', '我的平常生活就是他人的幸福。']
['121', '阳光灿烂的日子', 'https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2564685215.jpg', '导演:姜文WenJiang   主演:夏雨YuXia/宁静JingNing/陶虹HongTao1994 / 中国大陆中国香港 / 剧情爱情', '8.8', '637016人评价', '一场华丽的意淫。']
['122', '完美的世界', 'https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2190556408.jpg', '导演:克林特·伊斯特伍德ClintEastwood   主演:凯文·科斯特纳KevinCos...1993 / 美国 / 剧情犯罪', '9.1', '329352人评价', '坏人的好总是比好人的好来得更感人。']
['123', '倩女幽魂', 'https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2414157745.jpg', '导演:程小东Siu-TungChing   主演:张国荣LeslieCheung/王祖贤JoeyW...1987 / 中国香港 / 爱情奇幻武侠古装', '8.8', '764677人评价', '两张绝世的脸。 ']
['124', '时空恋旅人', 'https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2070153774.jpg', '导演:理查德·柯蒂斯RichardCurtis   主演:多姆纳尔·格里森DomhnallGl...2013 / 英国 / 喜剧爱情奇幻', '8.8', '710512人评价', '把每天当作最后一天般珍惜度过，积极拥抱生活，就是幸福。']
['125', '天使爱美丽', 'https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2447590313.jpg', '导演:让-皮埃尔·热内Jean-PierreJeunet   主演:奥黛丽·塔图AudreyTau...2001 / 法国德国 / 剧情喜剧爱情', '8.7', '975175人评价', '法式小清新。 ']
['126', '小森林 夏秋篇', 'https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2564498893.jpg', '导演:森淳一JunichiMori   主演:桥本爱AiHashimoto/三浦贵大Takahir...2014 / 日本 / 剧情', '9.0', '439980人评价', '那些静得只能听见呼吸的日子里，你明白孤独即生活。']
['127', '未麻的部屋', 'https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1351050722.jpg', '导演:今敏SatoshiKon   主演:岩男润子JunkoIwao/松本梨香RicaMatsu...1997 / 日本 / 动画奇幻惊悚', '9.1', '362088人评价', '好的剧本是，就算你猜到了结局也猜不到全部。']
['128', '哈利·波特与火焰杯', 'https://img9.doubanio.com/view/photo/s_ratio_poster/public/p735391084.jpg', '导演:迈克·内威尔MikeNewell   主演:丹尼尔·雷德克里夫DanielRadclif...2005 / 英国美国 / 悬疑奇幻冒险', '8.8', '699881人评价', '']
['129', '侧耳倾听', 'https://img3.doubanio.com/view/photo/s_ratio_poster/public/p456692072.jpg', '导演:近藤喜文YoshifumiKondo   主演:本名阳子YoukoHonna/小林桂树K...1995 / 日本 / 剧情爱情动画', '8.9', '482407人评价', '少女情怀总是诗。']
['130', '驯龙高手', 'https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2210954024.jpg', '导演:迪恩·德布洛斯DeanDeBlois/克里斯·桑德斯ChrisSanders   主演:...2010 / 美国 / 动画奇幻冒险', '8.8', '787050人评价', '和谐的生活离不开摸头与被摸头。']
['131', '幸福终点站', 'https://img3.doubanio.com/view/photo/s_ratio_poster/public/p854757687.jpg', '导演:史蒂文·斯皮尔伯格StevenSpielberg   主演:汤姆·汉克斯TomHanks...2004 / 美国 / 喜剧剧情爱情', '8.8', '594764人评价', '有时候幸福需要等一等。 ']
['132', '一个叫欧维的男人决定去死', 'https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2406624993.jpg', '导演:汉内斯·赫尔姆HannesHolm   主演:罗夫·拉斯加德RolfLassgård...2015 / 瑞典 / 剧情', '8.9', '509539人评价', '惠及一生的美丽。']
['133', '怪兽电力公司', 'https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2513247938.jpg', '导演:彼特·道格特PeteDocter/大卫·斯沃曼DavidSilverman   主演:约...2001 / 美国 / 儿童喜剧动画奇幻冒险', '8.8', '705176人评价', '不要给它起名字，起了名字就有感情了。']
['134', '教父3', 'https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2169664351.jpg', '导演:弗朗西斯·福特·科波拉FrancisFordCoppola   主演:阿尔·帕西诺A...1990 / 美国 / 剧情犯罪', '9.0', '392168人评价', '任何信念的力量，都无法改变命运。']
['135', '小森林 冬春篇', 'https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2618201652.jpg', '导演:森淳一JunichiMori   主演:桥本爱AiHashimoto/三浦贵大Takahir...2015 / 日本 / 剧情', '9.0', '392402人评价', '尊敬他人，尊敬你生活的这片土地，明白孤独是人生的常态。']
['136', '新世界', 'https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1903379979.jpg', '导演:朴勋政Hoon-jungPark   主演:李政宰Jung-JaeLee/崔岷植Min-sik...2013 / 韩国 / 剧情犯罪', '8.9', '467556人评价', '要做就做得狠一点，这样才能活下去。']
['137', '玩具总动员3', 'https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1283675359.jpg', '导演:李·昂克里奇LeeUnkrich   主演:汤姆·汉克斯TomHanks/蒂姆·艾...2010 / 美国 / 喜剧动画奇幻冒险', '8.9', '542397人评价', '跨度十五年的欢乐与泪水。']
['138', '傲慢与偏见', 'https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2016401659.jpg', '导演:乔·怀特JoeWright   主演:凯拉·奈特莉KeiraKnightley/马修·...2005 / 法国英国美国 / 剧情爱情', '8.7', '838138人评价', '爱是摈弃傲慢与偏见之后的曙光。']
['139', '茶馆', 'https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2528965424.jpg', '导演:谢添TianXie   主演:于是之ShizhiYu/郑榕RongZhen/蓝天野T...1982(中国大陆) / 中国大陆 / 剧情历史', '9.6', '164783人评价', '']
['140', '萤火之森', 'https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1675053073.jpg', '导演:大森贵弘TakahiroOmori   主演:佐仓绫音AyaneSakura/内山昂辉K...2011 / 日本 / 剧情爱情动画奇幻', '8.9', '562553人评价', '触不到的恋人。']
['141', '被解救的姜戈', 'https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1800813767.jpg', '导演:昆汀·塔伦蒂诺QuentinTarantino   主演:杰米·福克斯JamieFoxx/...2012 / 美国 / 剧情动作西部冒险', '8.8', '634344人评价', '热血沸腾，那个低俗、性感的无耻混蛋又来了。']
['142', '釜山行', 'https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2360940399.jpg', '导演:延尚昊Sang-hoYeon   主演:孔侑YooGong/郑有美Yu-miJung/马...2016 / 韩国 / 动作惊悚灾难', '8.6', '1247695人评价', '揭露人性的丧尸题材力作。']
['143', '神偷奶爸', 'https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792776858.jpg', '导演:皮艾尔·柯芬PierreCoffin/克里斯·雷纳德ChrisRenaud   主演:...2010 / 美国法国 / 喜剧动画冒险', '8.7', '978281人评价', "Mr. I Don't Care其实也有Care的时候。"]
['144', '色，戒', 'https://img9.doubanio.com/view/photo/s_ratio_poster/public/p453716305.jpg', '导演:李安AngLee   主演:梁朝伟TonyLeungChiuWai/汤唯WeiTang/...2007 / 中国台湾中国大陆美国中国香港 / 剧情爱情情色', '8.7', '859691人评价', '假戏真情，爱欲深海']
['145', '告白', 'https://img9.doubanio.com/view/photo/s_ratio_poster/public/p689520756.jpg', '导演:中岛哲也TetsuyaNakashima   主演:松隆子TakakoMatsu/冈田将生...2010 / 日本 / 剧情悬疑', '8.8', '693206人评价', '没有一人完全善，也没有一人完全恶。']
['146', '哪吒闹海', 'https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2532803206.jpg', '导演:王树忱ShuchenWang/严定宪DingxianYan   主演:梁正晖Zhenghui...1979 / 中国大陆 / 冒险动画奇幻', '9.2', '271473人评价', '想你时你在闹海。']
['147', '九品芝麻官', 'https://img1.doubanio.com/view/photo/s_ratio_poster/public/p648370300.jpg', '导演:王晶JingWong   主演:周星驰StephenChow/吴孟达ManTatNg/...1994 / 中国香港中国大陆 / 剧情喜剧古装', '8.7', '716951人评价', '']
['148', '玛丽和马克思', 'https://img9.doubanio.com/view/photo/s_ratio_poster/public/p488255145.jpg', '导演:亚当·艾略特AdamElliot   主演:托妮·科莱特ToniCollette/菲利...2009 / 澳大利亚美国 / 剧情喜剧动画', '9.0', '431793人评价', '你是我最好的朋友，你是我唯一的朋友 。']
['149', '喜宴', 'https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2249048907.jpg', '导演:李安AngLee   主演:赵文瑄WinstonChao/归亚蕾Ya-leiKuei/郎...1993 / 中国台湾美国 / 剧情喜剧爱情同性家庭', '9.0', '383751人评价', '中国家庭的喜怒哀乐忍。']
['150', '大鱼', 'https://img9.doubanio.com/view/photo/s_ratio_poster/public/p692813374.jpg', '导演:蒂姆·波顿TimBurton   主演:伊万·麦克格雷格EwanMcGregor/阿...2003 / 美国 / 剧情家庭奇幻冒险', '8.8', '587671人评价', '抱着梦想而活着的人是幸福的，怀抱梦想而死去的人是不朽的。']
['151', '模仿游戏', 'https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2255040492.jpg', '导演:莫滕·泰杜姆MortenTyldum   主演:本尼迪克特·康伯巴奇BenedictC...2014 / 英国美国 / 剧情传记战争同性', '8.8', '672549人评价', '他给机器起名“克里斯托弗”，因为这是他初恋的名字。']
['152', '头号玩家', 'https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2516578307.jpg', '导演:史蒂文·斯皮尔伯格StevenSpielberg   主演:泰伊·谢里丹TyeSheri...2018 / 美国 / 动作科幻冒险', '8.6', '1414748人评价', '写给影迷，动漫迷和游戏迷的一封情书。']
['153', '花样年华', 'https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1910828286.jpg', '导演:王家卫KarWaiWong   主演:梁朝伟TonyLeungChiuWai/张曼玉Ma...2000 / 中国香港 / 剧情爱情', '8.8', '641604人评价', '偷情本没有这样美。']
['154', '头脑特工队', 'https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2231021196.jpg', '导演:彼特·道格特PeteDocter/罗纳尔多·德尔·卡门RonaldoDelCarmen  &nb...2015 / 美国 / 喜剧动画冒险', '8.8', '648411人评价', '愿我们都不用长大，每一座城堡都能永远存在。']
['155', '射雕英雄传之东成西就', 'https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2609063922.jpg', '导演:刘镇伟JeffreyLau   主演:梁朝伟TonyLeungChiuWai/林青霞Bri...1993 / 中国香港 / 喜剧奇幻武侠古装', '8.7', '664390人评价', '百看不厌。 ']
['156', '我是山姆', 'https://img9.doubanio.com/view/photo/s_ratio_poster/public/p652417775.jpg', '导演:杰茜·尼尔森JessieNelson   主演:SeanPenn/DakotaFanning/Mi...2001 / 美国 / 剧情家庭', '9.0', '350633人评价', '爱并不需要智商 。']
['157', '七武士', 'https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2215886505.jpg', '导演:黑泽明AkiraKurosawa   主演:三船敏郎ToshirôMifune/志村乔...1954 / 日本 / 动作冒险剧情', '9.3', '207538人评价', '时代悲歌。']
['158', '血战钢锯岭', 'https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2398141939.jpg', '导演:梅尔·吉布森MelGibson   主演:安德鲁·加菲尔德AndrewGarfield/...2016 / 澳大利亚美国 / 剧情传记历史战争', '8.7', '806921人评价', '优秀的战争片不会美化战场，不会粉饰死亡，不会矮化敌人，不会无视常识，最重要的，不会宣扬战争。']
['159', '阳光姐妹淘', 'https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1374786017.jpg', '导演:姜炯哲Hyeong-CheolKang   主演:沈恩京Eun-kyungShim/闵孝琳Hy...2011 / 韩国 / 剧情喜剧', '8.8', '604857人评价', '再多各自牛逼的时光，也比不上一起傻逼的岁月。 ']
['160', '惊魂记', 'https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1021883305.jpg', '导演:阿尔弗雷德·希区柯克AlfredHitchcock   主演:安东尼·博金斯Antho...1960 / 美国 / 悬疑惊悚恐怖', '9.0', '313841人评价', '故事的反转与反转，分裂电影的始祖。']
['161', '恐怖直播', 'https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2016930906.jpg', '导演:金秉祐Byeong-wooKim   主演:河正宇Jung-wooHa/李璟荣Kyeong-y...2013 / 韩国 / 剧情犯罪悬疑', '8.7', '677669人评价', '恐怖分子的“秋菊打官司”。']
['162', '黑客帝国3：矩阵革命', 'https://img1.doubanio.com/view/photo/s_ratio_poster/public/p443461818.jpg', '导演:拉娜·沃卓斯基LanaWachowski/莉莉·沃卓斯基LillyWachowski   ...2003 / 美国 / 动作科幻', '8.8', '462898人评价', '不得不说，《黑客帝国》系列是商业片与科幻、哲学完美结合的典范。']
['163', '你的名字。', 'https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2395733377.jpg', '导演:新海诚MakotoShinkai   主演:神木隆之介RyûnosukeKamiki/上...2016 / 日本 / 剧情爱情动画', '8.5', '1460943人评价', '穿越错位的时空，仰望陨落的星辰，你没留下你的名字，我却无法忘记那句“我爱你”。']
['164', '三块广告牌', 'https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2502943384.jpg', '导演:马丁·麦克唐纳MartinMcDonagh   主演:弗兰西斯·麦克多蒙德France...2017 / 英国美国 / 剧情犯罪', '8.7', '852972人评价', '怼天怼地，你走后，她与世界为敌。']
['165', '电锯惊魂', 'https://img9.doubanio.com/view/photo/s_ratio_poster/public/p726839485.jpg', '导演:詹姆斯·温JamesWan   主演:雷·沃纳尔LeighWhannell/加利·艾...2004 / 美国 / 悬疑惊悚恐怖', '8.7', '559337人评价', '真相就在眼前。']
['166', '达拉斯买家俱乐部', 'https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2166160837.jpg', '导演:让-马克·瓦雷Jean-MarcVallée   主演:马修·麦康纳MatthewMcCon...2013 / 美国 / 剧情传记同性', '8.8', '470251人评价', 'Jared Leto的腿比女人还美！']
['167', '心迷宫', 'https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2276780256.jpg', '导演:忻钰坤YukunXin   主演:霍卫民WeiminHuo/王笑天XiaotianWang...2014 / 中国大陆 / 剧情犯罪悬疑', '8.8', '551750人评价', '荒诞讽刺，千奇百巧，抽丝剥茧，百转千回。']
['168', '疯狂原始人', 'https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1867084027.jpg', '导演:科克·德·米科KirkDeMicco/克里斯·桑德斯ChrisSanders   主演...2013 / 美国 / 喜剧动画冒险', '8.7', '866120人评价', '老少皆宜，这就是好莱坞动画的魅力。']
['169', '谍影重重3', 'https://img3.doubanio.com/view/photo/s_ratio_poster/public/p792223507.jpg', '导演:保罗·格林格拉斯PaulGreengrass   主演:马特·达蒙MattDamon/...2007 / 美国德国法国英国 / 动作悬疑惊悚', '8.8', '434385人评价', '像吃了苏打饼一样干脆的电影。']
['170', '小丑', 'https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2567198874.jpg', '导演:托德·菲利普斯ToddPhillips   主演:杰昆·菲尼克斯JoaquinPhoeni...2019 / 美国加拿大 / 剧情犯罪惊悚', '8.7', '1046711人评价', '']
['171', '英雄本色', 'https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2504997087.jpg', '导演:吴宇森JohnWoo   主演:周润发Yun-FatChow/狄龙LungTi/张国...1986 / 中国香港 / 剧情动作犯罪', '8.6', '562395人评价', '英雄泪短，兄弟情长。 ']
['172', '上帝之城', 'https://img1.doubanio.com/view/photo/s_ratio_poster/public/p455677490.jpg', '导演:费尔南多·梅里尔斯FernandoMeirelles/卡迪亚·兰德KátiaLund  &nbsp...2002 / 巴西法国 / 犯罪剧情', '9.0', '310460人评价', '被上帝抛弃了的上帝之城。']
['173', '风之谷', 'https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1917567652.jpg', '导演:宫崎骏HayaoMiyazaki   主演:岛本须美SumiShimamoto/松田洋治Y...1984 / 日本 / 动画奇幻冒险', '8.9', '367183人评价', '动画片的圣经。']
['174', '绿里奇迹', 'https://img2.doubanio.com/view/photo/s_ratio_poster/public/p767586451.jpg', '导演:弗兰克·德拉邦特FrankDarabont   主演:汤姆·汉克斯TomHanks/...1999 / 美国 / 犯罪剧情奇幻悬疑', '8.9', '349269人评价', '天使暂时离开。']
['175', '爱在午夜降临前', 'https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2074715729.jpg', '导演:理查德·林克莱特RichardLinklater   主演:伊桑·霍克EthanHawke...2013 / 美国希腊 / 剧情爱情', '8.9', '424150人评价', '所谓爱情，就是话唠一路，都不会心生腻烦，彼此嫌弃。']
['176', '海街日记', 'https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2603364117.jpg', '导演:是枝裕和HirokazuKoreeda   主演:绫濑遥HarukaAyase/长泽雅美M...2015 / 日本 / 剧情家庭', '8.8', '470026人评价', '是枝裕和的家庭习作。']
['177', '纵横四海', 'https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2597918718.jpg', '导演:吴宇森JohnWoo   主演:周润发Yun-FatChow/张国荣LeslieCheung...1991 / 中国香港 / 剧情喜剧动作犯罪', '8.8', '442637人评价', '香港浪漫主义警匪动作片的巅峰之作。']
['178', '心灵奇旅', 'https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2595591069.jpg', '导演:彼特·道格特PeteDocter/凯普·鲍尔斯KempPowers   主演:杰米·...2020 / 美国 / 动画奇幻音乐', '8.7', '1031092人评价', '']
